orf_name,name,chr,start,stop,length,strand,orf_class,ontology,TSS,PAS,half_life,coverage
YPL231W,FAS2,16,108652,114315,5664,+,Verified,"GO:0004312,GO:0004315,GO:0004316,GO:0005737,GO:0005739,GO:0005829,GO:0005835,GO:0006633,GO:0008897",108616,114401.0,32.19,0.972
YPL230W,USV1,16,115219,116487,1269,+,Verified,"GO:0000436,GO:0003704,GO:0005634,GO:0006357,GO:0009651,GO:0043565",115822,116594.0,137.0,0.989
YPL229W,YPL229W,16,117067,117687,621,+,Uncharacterized,"GO:0003674,GO:0005737,GO:0008150",117048,117950.0,33.935,0.9905
YPL228W,CET1,16,118382,120031,1650,+,Verified,"GO:0004651,GO:0005634,GO:0006370,GO:0031533",118252,120184.0,18.5366666667,0.9265
YPL227C,ALG5,16,120163,121167,1005,-,Verified,"GO:0004581,GO:0005789,GO:0006487",121293,120146.0,10.4333333333,0.962
YPL226W,NEW1,16,121767,125357,3591,+,Verified,"GO:0005524,GO:0005737,GO:0005739,GO:0005844,GO:0016887,GO:0016973,GO:0042274",121742,125610.0,27.0133333333,0.96
YPL224C,MMT2,16,126634,128088,1455,-,Verified,"GO:0003674,GO:0005739,GO:0006879,GO:0016021",128089,126439.0,22.0233333333,0.9955
YPL223C,GRE1,16,128632,129138,507,-,Verified,"GO:0003674,GO:0005737,GO:0008150",129183,128419.0,120.0,0.9995
YPL222W,FMP40,16,130162,132228,2067,+,Uncharacterized,"GO:0003674,GO:0005739,GO:0008150",130040,132303.0,53.0,0.998
YPL221W,FLC1,16,133043,135424,2382,+,Verified,"GO:0000324,GO:0005783,GO:0005935,GO:0006457,GO:0009272,GO:0015230,GO:0015883",132808,135602.0,14.086666666700001,0.9775
YPL218W,SAR1,16,138698,139409,712,+,Verified,"GO:0003400,GO:0003924,GO:0030127",138637,139473.0,31.0733333333,0.946
YPL217C,BMS1,16,139620,143171,3552,-,Verified,"GO:0003924,GO:0005525,GO:0005634,GO:0005730,GO:0005737,GO:0005739,GO:0006364,GO:0030686,GO:0034511,GO:0042255",143216,139522.0,13.576666666700001,0.933
YPL216W,YPL216W,16,143821,147129,3309,+,Uncharacterized,"GO:0003674,GO:0005575,GO:0008150",143413,147325.0,41.0,0.9315
YPL215W,CBP3,16,147416,148423,1008,+,Verified,"GO:0003674,GO:0005739,GO:0032592,GO:0034551",147388,148585.0,14.2666666667,0.951
YPL214C,THI6,16,148569,150191,1623,-,Verified,"GO:0004417,GO:0004789,GO:0005737,GO:0005829,GO:0009228",150301,148474.0,17.51,0.9485
YPL213W,LEA1,16,150614,151330,717,+,Verified,"GO:0000398,GO:0003674,GO:0005686,GO:0005737,GO:0071004",150579,151362.0,18.93,0.945
YPL212C,PUS1,16,151515,153149,1635,-,Verified,"GO:0005634,GO:0009982,GO:0031119,GO:0031120",153201,151363.0,10.47,0.8825
YPL211W,NIP7,16,153495,154040,546,+,Verified,"GO:0000027,GO:0003674,GO:0005730,GO:0006364,GO:0022625,GO:0030687,GO:0042273",153454,154168.0,11.416666666700001,0.8855
YPL210C,SRP72,16,154290,156212,1923,-,Verified,"GO:0005048,GO:0005786,GO:0006617,GO:0045047",156232,154206.0,15.1966666667,0.9335
YPL209C,IPL1,16,156490,157593,1104,-,Verified,"GO:0000778,GO:0004672,GO:0005819,GO:0005828,GO:0005876,GO:0006468,GO:0007059,GO:0008608,GO:0031577,GO:0032133,GO:0032465,GO:0045144,GO:0051228,GO:0051233,GO:0070683",157661,156392.0,10.9,0.9435
YPL208W,RKM1,16,157842,159593,1752,+,Verified,"GO:0005634,GO:0005737,GO:0016279,GO:0018027",157829,159663.0,17.1933333333,0.946
YPL207W,TYW1,16,159909,162341,2433,+,Verified,"GO:0003674,GO:0005783,GO:0031591",159833,162434.0,10.0833333333,0.916
YPL206C,PGC1,16,162632,163597,966,-,Verified,"GO:0005739,GO:0005811,GO:0034478,GO:0034479,GO:0046475",163664,162545.0,34.0933333333,0.915
YPL204W,HRR25,16,164276,165760,1485,+,Verified,"GO:0000775,GO:0002098,GO:0004674,GO:0005634,GO:0005816,GO:0005886,GO:0005934,GO:0005935,GO:0006281,GO:0006468,GO:0006888,GO:0007067,GO:0033551,GO:0042274,GO:0051455",164091,165895.0,16.5933333333,0.919
YPL203W,TPK2,16,166256,167398,1143,+,Verified,"GO:0001403,GO:0004691,GO:0005634,GO:0005952,GO:0006468,GO:0007265",166095,167639.0,24.1766666667,0.9665
YPL202C,AFT2,16,168088,169338,1251,-,Verified,"GO:0003700,GO:0003704,GO:0005634,GO:0005739,GO:0006367,GO:0006879,GO:0034599,GO:0043565,GO:0045941",169420,168013.0,34.0,0.968
YPL199C,YPL199C,16,172033,172755,723,-,Uncharacterized,"GO:0003674,GO:0005737,GO:0008150",172768,171965.0,22.005,0.9645
YPL198W,RPL7B,16,173152,174702,1551,+,Verified,"GO:0003735,GO:0005730,GO:0005737,GO:0006412,GO:0022625",173102,174796.0,43.6,0.966
YPL195W,APL5,16,176223,179021,2799,+,Verified,"GO:0005515,GO:0006896,GO:0016192,GO:0030123",176194,179109.0,28.4433333333,0.9525
YPL194W,DDC1,16,179277,181115,1839,+,Verified,"GO:0000075,GO:0000725,GO:0000794,GO:0003674,GO:0007126,GO:0030896,GO:0031573,GO:0031575,GO:0031576",179253,181331.0,30.0,0.946
YPL193W,RSA1,16,181403,182548,1146,+,Verified,"GO:0000027,GO:0003674,GO:0005654",181397,182634.0,7.05333333333,0.9005
YPL191C,YPL191C,16,183597,184679,1083,-,Uncharacterized,"GO:0003674,GO:0005737,GO:0008150",184725,183547.0,40.0,0.9855
YPL190C,NAB3,16,185317,187725,2409,-,Verified,"GO:0001068,GO:0005634,GO:0006357,GO:0008143,GO:0030847,GO:0035649",187842,185054.0,43.0,0.961
YPL189W,GUP2,16,189154,190983,1830,+,Verified,"GO:0008374,GO:0015793,GO:0016020",189024,191096.0,23.0,0.983
YPL188W,POS5,16,191406,192650,1245,+,Verified,"GO:0005739,GO:0005759,GO:0006741,GO:0034599,GO:0042736",191391,192910.0,19.99,0.9745
YPL184C,MRN1,16,195950,197788,1839,-,Verified,"GO:0003674,GO:0005737,GO:0008150",198462,195884.0,24.116666666700002,0.966
YPL183C,RTT10,16,199495,202536,3042,-,Verified,"GO:0003674,GO:0005737,GO:0008150",202548,199417.0,6.8,0.984
YPL181W,CTI6,16,203421,204941,1521,+,Verified,"GO:0004407,GO:0005634,GO:0008134,GO:0016575,GO:0030174,GO:0033698,GO:0035064,GO:0045941,GO:0070210",203175,205065.0,16.79,0.985
YPL180W,TCO89,16,205248,207647,2400,+,Verified,"GO:0000306,GO:0000329,GO:0001558,GO:0003674,GO:0006071,GO:0009651,GO:0031234,GO:0031505,GO:0031929,GO:0031931",205232,207850.0,18.883333333299998,0.918
YPL179W,PPQ1,16,208157,209806,1650,+,Verified,"GO:0004722,GO:0005737,GO:0006417,GO:0006470",207989,210027.0,39.01,0.939
YPL178W,CBC2,16,212158,212784,627,+,Verified,"GO:0000243,GO:0000339,GO:0000398,GO:0005846",212099,212894.0,15.426666666700001,0.8945
YPL177C,CUP9,16,213042,213962,921,-,Verified,"GO:0003704,GO:0005634,GO:0006367,GO:0006878,GO:0016563,GO:0016564,GO:0043565,GO:0045449",214088,212933.0,23.116666666700002,0.998
YPL176C,TRE1,16,216012,218363,2352,-,Verified,"GO:0000324,GO:0003674,GO:0043328",218395,215872.0,21.296666666700002,0.97
YPL175W,SPT14,16,218630,220088,1459,+,Verified,"GO:0000506,GO:0005783,GO:0006506,GO:0008194",218588,220201.0,13.55,0.967
YPL174C,NIP100,16,220167,222773,2607,-,Verified,"GO:0000132,GO:0000235,GO:0005515,GO:0005816,GO:0005869,GO:0005938,GO:0008017",222907,220072.0,19.7,0.9125
YPL173W,MRPL40,16,223143,224036,894,+,Verified,"GO:0003735,GO:0005739,GO:0005762,GO:0032543",223078,224200.0,15.4833333333,0.917
YPL172C,COX10,16,224353,225741,1389,-,Verified,"GO:0005739,GO:0006784,GO:0008495",225845,224215.0,11.8566666667,0.9695
YPL169C,MEX67,16,229039,230838,1800,-,Verified,"GO:0000055,GO:0003723,GO:0005515,GO:0005643,GO:0005737,GO:0006406,GO:0017056,GO:0042272",230861,228861.0,21.68,0.9185
YPL168W,YPL168W,16,231217,232509,1293,+,Uncharacterized,"GO:0003674,GO:0005739,GO:0008150",231073,232566.0,23.28,0.9195
YPL167C,REV3,16,232593,237107,4515,-,Verified,"GO:0000790,GO:0003887,GO:0005739,GO:0016035,GO:0042276,GO:0070987",237158,232493.0,24.7,0.951
YPL165C,SET6,16,237956,239077,1122,-,Verified,"GO:0003674,GO:0005575,GO:0008150",239193,,16.05,0.989
YPL164C,MLH3,16,239350,241497,2148,-,Verified,"GO:0003674,GO:0005634,GO:0006298,GO:0007131,GO:0032390",241549,239083.0,7.0,0.9595
YPL163C,SVS1,16,241918,242700,783,-,Verified,"GO:0000324,GO:0003674,GO:0009277,GO:0042221",242724,241764.0,18.5066666667,0.9695
YPL161C,BEM4,16,244319,246220,1902,-,Verified,"GO:0003674,GO:0005634,GO:0005737,GO:0007266,GO:0030010,GO:0030036",246288,244207.0,5.57,0.951
YPL160W,CDC60,16,246990,250262,3273,+,Verified,"GO:0004823,GO:0005737,GO:0006429",246924,250434.0,39.1533333333,0.942
YPL159C,PET20,16,250907,251668,762,-,Verified,"GO:0003674,GO:0005739,GO:0009060",251787,250716.0,27.64,0.9355
YPL158C,AIM44,16,252034,254310,2277,-,Verified,"GO:0003674,GO:0005935,GO:0008150",254381,251980.0,13.21,0.9765
YPL157W,TGS1,16,254814,255761,948,+,Verified,"GO:0001302,GO:0005730,GO:0006387,GO:0007000,GO:0007004,GO:0008173,GO:0042254",254695,255878.0,8.416666666669999,0.9755
YPL156C,PRM4,16,255913,256767,855,-,Verified,"GO:0003674,GO:0008150,GO:0016021",256828,255746.0,41.6,0.9975
YPL155C,KIP2,16,257216,259336,2121,-,Verified,"GO:0000092,GO:0003777,GO:0005739,GO:0005871,GO:0005881,GO:0007026,GO:0030473",259417,,32.0,0.9665
YPL154C,PEP4,16,259714,260931,1218,-,Verified,"GO:0000324,GO:0000328,GO:0005739,GO:0007039,GO:0008233,GO:0009267,GO:0016237,GO:0030435,GO:0051603",261195,259623.0,78.135,0.971
YPL153C,RAD53,16,261727,264192,2466,-,Verified,"GO:0000077,GO:0003688,GO:0004712,GO:0005634,GO:0006139,GO:0006270,GO:0006281,GO:0008104,GO:0009202",264359,261542.0,21.3,0.929
YPL152W,RRD2,16,265028,266104,1077,+,Verified,"GO:0000159,GO:0000267,GO:0003755,GO:0005829,GO:0006970,GO:0008601,GO:0030472",264949,266199.0,30.18,0.942
YPL151C,PRP46,16,266180,267535,1356,-,Verified,"GO:0000398,GO:0000974,GO:0003674,GO:0005681",267568,266100.0,17.5833333333,0.942
YPL150W,YPL150W,16,268188,270893,2706,+,Uncharacterized,"GO:0004672,GO:0005575,GO:0008150",267767,271073.0,24.895,0.9435
YPL149W,ATG5,16,271310,272194,885,+,Verified,"GO:0000407,GO:0000422,GO:0005776,GO:0005829,GO:0006501,GO:0016236,GO:0019776,GO:0032258,GO:0034274,GO:0034727",271251,272205.0,8.933333333330001,0.9875
YPL148C,PPT2,16,272294,272815,522,-,Verified,"GO:0005739,GO:0008897,GO:0018065",272953,,18.0,0.9795
YPL146C,NOP53,16,276162,277529,1368,-,Verified,"GO:0000055,GO:0000463,GO:0005634,GO:0005730,GO:0019843",277550,276020.0,11.935,0.9375
YPL145C,KES1,16,278395,279699,1305,-,Verified,"GO:0000139,GO:0005546,GO:0005737,GO:0006887,GO:0006892,GO:0006897,GO:0008142,GO:0008289,GO:0015248,GO:0015485,GO:0015918,GO:0019898,GO:0030011,GO:0070273,GO:0070300",279956,,29.3933333333,0.985
YPL143W,RPL33A,16,282122,282970,849,+,Verified,"GO:0003735,GO:0006412,GO:0022625",282092,283020.0,21.9166666667,0.9775
YPL141C,FRK1,16,283464,286061,2598,-,Verified,"GO:0004672,GO:0005737,GO:0008150",286290,283233.0,8.95,0.993
YPL140C,MKK2,16,287514,289034,1521,-,Verified,"GO:0004708,GO:0005622,GO:0006468,GO:0007165,GO:0030242",289263,287332.0,17.75,0.9585
YPL139C,UME1,16,289669,291051,1383,-,Verified,"GO:0003714,GO:0004407,GO:0005634,GO:0010552,GO:0016479,GO:0016575,GO:0031939,GO:0032221,GO:0033698,GO:0040020,GO:0070210",291108,289579.0,10.3333333333,0.9375
YPL138C,SPP1,16,291366,292427,1062,-,Verified,"GO:0003682,GO:0006348,GO:0006355,GO:0035064,GO:0042800,GO:0048188,GO:0051568",292450,291245.0,23.825,0.962
YPL137C,GIP3,16,292817,296647,3831,-,Verified,"GO:0005737,GO:0005739,GO:0005783,GO:0005840,GO:0007059,GO:0008157,GO:0008599,GO:0043666",296898,292652.0,20.883333333299998,0.9995
YPL134C,ODC1,16,298571,299503,933,-,Verified,"GO:0005310,GO:0005739,GO:0005743,GO:0006839",299524,298474.0,18.14,0.9735
YPL133C,RDS2,16,299888,301228,1341,-,Verified,"GO:0005634,GO:0005737,GO:0009410,GO:0016563,GO:0043565,GO:0045722",301359,299843.0,7.51,0.958
YPL132W,COX11,16,301716,302618,903,+,Verified,"GO:0005507,GO:0005739,GO:0005740,GO:0005743,GO:0005761,GO:0006461,GO:0009060",301543,302727.0,10.61,0.962
YPL131W,RPL5,16,303121,304014,894,+,Verified,"GO:0000027,GO:0003723,GO:0003735,GO:0006412,GO:0022625",303103,304114.0,25.6566666667,0.9725
YPL129W,TAF14,16,305298,306137,840,+,Verified,"GO:0004402,GO:0005669,GO:0005674,GO:0006338,GO:0016251,GO:0016514,GO:0016573,GO:0016586,GO:0016592,GO:0031011,GO:0032568,GO:0033100,GO:0042766,GO:0051123",305242,306208.0,17.66,0.963
YPL128C,TBF1,16,306533,308221,1689,-,Verified,"GO:0000228,GO:0000784,GO:0001015,GO:0003677,GO:0003700,GO:0005634,GO:0006345,GO:0010843,GO:0042162,GO:0043035,GO:0043565",308291,306256.0,8.3,0.928
YPL127C,HHO1,16,308828,309604,777,-,Verified,"GO:0000788,GO:0003677,GO:0005634,GO:0006355,GO:0031936,GO:0045910",309628,308689.0,17.5966666667,0.9435
YPL126W,NAN1,16,310210,312900,2691,+,Verified,"GO:0000462,GO:0005730,GO:0030515,GO:0030686,GO:0030869,GO:0032040,GO:0033553,GO:0034455,GO:0045943",310154,313011.0,10.87,0.9335
YPL125W,KAP120,16,313388,316486,3099,+,Verified,"GO:0005634,GO:0005643,GO:0005737,GO:0006606,GO:0008565,GO:0017056,GO:0042991",313230,316559.0,20.86,0.967
YPL124W,SPC29,16,316755,317516,762,+,Verified,"GO:0005200,GO:0005823,GO:0007020,GO:0007103",316725,317585.0,20.855,0.961
YPL123C,RNY1,16,317641,318945,1305,-,Verified,"GO:0000902,GO:0004521,GO:0005576,GO:0005773,GO:0005829,GO:0006401,GO:0006915",318954,317501.0,42.59,0.988
YPL122C,TFB2,16,319226,320767,1542,-,Verified,"GO:0000112,GO:0000439,GO:0003690,GO:0005675,GO:0006289,GO:0016251,GO:0032568,GO:0070816",320794,319128.0,11.85,0.912
YPL120W,VPS30,16,322071,323744,1674,+,Verified,"GO:0000300,GO:0005624,GO:0006661,GO:0016236,GO:0016303,GO:0030433,GO:0032258,GO:0034271,GO:0034272,GO:0034727,GO:0042147,GO:0045324",322056,324084.0,22.203333333299998,0.909
YPL118W,MRP51,16,326628,327662,1035,+,Verified,"GO:0003735,GO:0005739,GO:0005763,GO:0032543,GO:0070124",326543,327768.0,22.8366666667,0.911
YPL117C,IDI1,16,327864,328730,867,-,Verified,"GO:0004452,GO:0005634,GO:0005737,GO:0045337",328848,327683.0,18.14,0.9795
YPL116W,HOS3,16,329606,331699,2094,+,Verified,"GO:0000083,GO:0004407,GO:0005634,GO:0005737,GO:0005935,GO:0010552,GO:0016575",329410,331836.0,21.8033333333,0.9685
YPL115C,BEM3,16,332100,335486,3387,-,Verified,"GO:0000131,GO:0001403,GO:0005100,GO:0005737,GO:0005934,GO:0005938,GO:0007118,GO:0007119,GO:0007124,GO:0030010,GO:0032266,GO:0035024,GO:0043332",335709,331837.0,20.905,0.9625
YPL113C,YPL113C,16,335953,337143,1191,-,Uncharacterized,"GO:0005575,GO:0008152,GO:0016616",337159,335860.0,28.9,0.9745
YPL112C,PEX25,16,337436,338620,1185,-,Verified,"GO:0003674,GO:0005778,GO:0007031,GO:0016558",338671,337371.0,7.26,0.979
YPL111W,CAR1,16,339944,340945,1002,+,Verified,"GO:0004053,GO:0005634,GO:0005737,GO:0005829,GO:0008270,GO:0019547,GO:0030145,GO:0043332,GO:0090368,GO:0090369",339899,341023.0,17.4266666667,0.9985
YPL110C,GDE1,16,341068,344739,3672,-,Verified,"GO:0005737,GO:0005840,GO:0046475,GO:0047389",345098,340990.0,44.94,0.99
YPL109C,YPL109C,16,345264,347389,2126,-,Uncharacterized,"GO:0003674,GO:0005739,GO:0008150",347467,345256.0,49.0,0.9905
YPL107W,YPL107W,16,349119,349865,747,+,Uncharacterized,"GO:0003674,GO:0005739,GO:0008150",349070,349966.0,48.17,0.9805
YPL106C,SSE1,16,350194,352275,2082,-,Verified,"GO:0000774,GO:0005524,GO:0005737,GO:0006457,GO:0042026,GO:0042277",352321,350054.0,59.24,0.9845
YPL105C,SYH1,16,352863,355412,2550,-,Verified,"GO:0003674,GO:0005737,GO:0005739,GO:0005840,GO:0008150",355427,352751.0,16.74,0.894
YPL104W,MSD1,16,355700,357676,1977,+,Verified,"GO:0004815,GO:0005739,GO:0070146",355647,357926.0,21.6066666667,0.893
YPL103C,FMP30,16,358000,359406,1407,-,Verified,"GO:0005739,GO:0070290,GO:0070291,GO:0070292",359443,357667.0,18.98,0.9325
YPL101W,ELP4,16,360209,361579,1371,+,Verified,"GO:0002098,GO:0003674,GO:0005737,GO:0006357,GO:0033588",360171,361708.0,12.0366666667,0.943
YPL100W,ATG21,16,361872,363362,1491,+,Verified,"GO:0000329,GO:0000422,GO:0005768,GO:0005829,GO:0006497,GO:0016050,GO:0016236,GO:0032258,GO:0034497,GO:0034727,GO:0035091",361796,363409.0,25.7166666667,0.9625
YPL097W,MSY1,16,364952,366430,1479,+,Verified,"GO:0004831,GO:0005739,GO:0070184",364928,366523.0,13.69,0.9595
YPL096W,PNG1,16,366927,368018,1092,+,Verified,"GO:0000224,GO:0005634,GO:0005739,GO:0005829,GO:0006515,GO:0006517",366912,368081.0,15.3666666667,0.9695
YPL095C,EEB1,16,368071,369441,1371,-,Verified,"GO:0005575,GO:0034321,GO:0034338,GO:0051792,GO:0051793",369482,368018.0,18.2366666667,0.976
YPL094C,SEC62,16,369839,370663,825,-,Verified,"GO:0005515,GO:0005789,GO:0008565,GO:0031204,GO:0031207",370686,369777.0,18.5766666667,0.922
YPL093W,NOG1,16,370978,372921,1944,+,Verified,"GO:0000054,GO:0005525,GO:0005730,GO:0006364,GO:0030687,GO:0042273",370934,373159.0,6.796666666669999,0.919
YPL092W,SSU1,16,373793,375169,1377,+,Verified,"GO:0000316,GO:0000319,GO:0005886",373650,375269.0,16.2566666667,0.9835
YPL091W,GLR1,16,375502,376953,1452,+,Verified,"GO:0004362,GO:0005634,GO:0005737,GO:0005739,GO:0010731,GO:0034599",375477,377064.0,34.2666666667,0.9915
YPL089C,RLM1,16,379120,381150,2031,-,Verified,"GO:0001101,GO:0003677,GO:0005634,GO:0007165,GO:0008301,GO:0016563,GO:0031505,GO:0045944,GO:0051019",381415,378993.0,14.15,0.9915
YPL088W,YPL088W,16,381965,382993,1029,+,Uncharacterized,"GO:0005575,GO:0006081,GO:0018456",381878,383078.0,20.62,0.996
YPL087W,YDC1,16,383455,384408,954,+,Verified,"GO:0005783,GO:0046513,GO:0046514,GO:0071633",383324,384515.0,24.42,0.9935
YPL086C,ELP3,16,384773,386446,1674,-,Verified,"GO:0002098,GO:0004402,GO:0005634,GO:0005737,GO:0006357,GO:0033588",386476,384655.0,9.92666666667,0.9305
YPL085W,SEC16,16,387067,393654,6588,+,Verified,"GO:0012507,GO:0043495,GO:0048208",386890,393748.0,25.8266666667,0.936
YPL084W,BRO1,16,394038,396572,2535,+,Verified,"GO:0004843,GO:0005624,GO:0005737,GO:0005768,GO:0006511,GO:0007034,GO:0007584,GO:0016579,GO:0043328",393982,396723.0,28.88,0.931
YPL083C,SEN54,16,396702,398105,1404,-,Verified,"GO:0000213,GO:0000214,GO:0000379,GO:0005739,GO:0005741",398161,396563.0,13.865,0.968
YPL082C,MOT1,16,398480,404083,5604,-,Verified,"GO:0000182,GO:0000228,GO:0005739,GO:0006357,GO:0006364,GO:0016887,GO:0017025,GO:0042790,GO:0045898",404224,398348.0,4.875,0.982
YPL081W,RPS9A,16,404950,406044,1095,+,Verified,"GO:0000462,GO:0003735,GO:0005737,GO:0006412,GO:0019843,GO:0022627,GO:0030686,GO:0032040",404910,406217.0,12.493333333299999,0.984
YPL079W,RPL21B,16,406636,407539,904,+,Verified,"GO:0003735,GO:0006412,GO:0022625",406602,407645.0,23.1433333333,0.9705
YPL078C,ATP4,16,408010,408744,735,-,Verified,"GO:0000274,GO:0005739,GO:0005753,GO:0015986,GO:0016887,GO:0046933,GO:0046961",408802,407753.0,28.75,0.9745
YPL077C,YPL077C,16,409368,410090,723,-,Uncharacterized,"GO:0003674,GO:0005575,GO:0008150",410119,409019.0,30.0,0.9815
YPL076W,GPI2,16,410443,411285,843,+,Verified,"GO:0000506,GO:0005783,GO:0006506,GO:0008194",410298,411457.0,13.6,0.9825
YPL075W,GCR1,16,412254,415362,3109,+,Verified,"GO:0003677,GO:0005635,GO:0016563,GO:0045821,GO:0045944",412182,415581.0,16.026666666700002,0.9975
YPL074W,YTA6,16,415763,418027,2265,+,Verified,"GO:0005938,GO:0008150,GO:0016887",415735,418166.0,19.45,0.9785
YPL072W,UBP16,16,418512,420011,1500,+,Verified,"GO:0004843,GO:0005737,GO:0005741,GO:0016579",418323,420060.0,11.486666666700001,0.9725
YPL070W,MUK1,16,420948,422786,1839,+,Verified,"GO:0003674,GO:0005737,GO:0008150",420742,422990.0,21.9,0.974
YPL069C,BTS1,16,422885,423892,1008,-,Verified,"GO:0004311,GO:0005739,GO:0016114",423919,422700.0,21.0,0.9505
YPL068C,YPL068C,16,424215,425096,882,-,Uncharacterized,"GO:0003674,GO:0005634,GO:0008150",425136,424151.0,7.35,0.956
YPL067C,YPL067C,16,425251,425847,597,-,Uncharacterized,"GO:0003674,GO:0005737,GO:0008150",425905,425164.0,14.46,0.981
YPL066W,YPL066W,16,426233,427672,1440,+,Uncharacterized,"GO:0003674,GO:0005737,GO:0005935,GO:0008150",425809,427767.0,12.896666666700002,0.9785
YPL065W,VPS28,16,427927,428655,729,+,Verified,"GO:0000813,GO:0005515,GO:0005768,GO:0006612,GO:0006623,GO:0043162",427928,428713.0,19.86,0.9835
YPL064C,CWC27,16,428711,429616,906,-,Verified,"GO:0003674,GO:0005684,GO:0008150",429648,428655.0,18.97,0.9525
YPL063W,TIM50,16,429939,431369,1431,+,Verified,"GO:0005739,GO:0005744,GO:0015266,GO:0030150,GO:0030943",429816,431441.0,14.9366666667,0.954
YPL061W,ALD6,16,432588,434090,1503,+,Verified,"GO:0004030,GO:0005739,GO:0005829,GO:0006740,GO:0009651,GO:0019413",432542,434213.0,25.4266666667,0.9985
YPL060W,MFM1,16,434523,435764,1242,+,Verified,"GO:0005743,GO:0015095,GO:0045016",434469,435825.0,27.05,0.995
YPL058C,PDR12,16,445842,450377,4536,-,Verified,"GO:0005342,GO:0005886,GO:0006810,GO:0008559,GO:0015849,GO:0019541",450665,445613.0,20.45,0.996
YPL057C,SUR1,16,451909,453057,1149,-,Verified,"GO:0000030,GO:0005622,GO:0006675,GO:0006688,GO:0016757,GO:0030148",453228,,4.575,1.0
YPL055C,LGE1,16,453992,454990,999,-,Verified,"GO:0003674,GO:0005634,GO:0006279,GO:0006513,GO:0008361,GO:0016571,GO:0016574",454991,453916.0,13.75,0.9945
YPL054W,LEE1,16,455759,456664,906,+,Verified,"GO:0003674,GO:0005575,GO:0008150",455658,456770.0,96.0,0.992
YPL053C,KTR6,16,457118,458458,1341,-,Verified,"GO:0000031,GO:0005624,GO:0006487,GO:0031505",458531,457015.0,23.9,0.9675
YPL052W,OAZ1,16,458799,459678,880,+,Verified,"GO:0004857,GO:0005623,GO:0030163",458743,459876.0,5.305,0.9675
YPL051W,ARL3,16,459963,460559,597,+,Verified,"GO:0003924,GO:0005625,GO:0005794,GO:0006886,GO:0042175,GO:0043001",459939,460740.0,14.0566666667,0.9695
YPL050C,MNN9,16,460779,461966,1188,-,Verified,"GO:0000009,GO:0000030,GO:0000136,GO:0000917,GO:0005794,GO:0005801,GO:0006487,GO:0016020",462151,460621.0,15.8133333333,0.9595
YPL049C,DIG1,16,462481,463839,1359,-,Verified,"GO:0003677,GO:0005634,GO:0008134,GO:0046020,GO:2000218,GO:2000221",463910,462309.0,14.846666666700001,0.984
YPL048W,CAM1,16,464401,465648,1248,+,Verified,"GO:0003713,GO:0005509,GO:0005543,GO:0005634,GO:0042254,GO:0045944",464357,465769.0,41.0833333333,0.977
YPL045W,VPS16,16,467260,469656,2397,+,Verified,"GO:0000329,GO:0006623,GO:0006895,GO:0007033,GO:0030897,GO:0032889,GO:0033263,GO:0035091,GO:0035542,GO:0042144,GO:0045324",467158,469874.0,15.4733333333,0.946
YPL043W,NOP4,16,469939,471996,2058,+,Verified,"GO:0003723,GO:0005730,GO:0006364",469883,472110.0,8.49333333333,0.9315
YPL042C,SSN3,16,473040,474707,1668,-,Verified,"GO:0000122,GO:0000435,GO:0004693,GO:0006468,GO:0008353,GO:0016592,GO:0031648,GO:0060258,GO:0070481,GO:0070816",474925,472933.0,13.653333333299999,0.9745
YPL041C,YPL041C,16,475118,475741,624,-,Uncharacterized,"GO:0003674,GO:0005575,GO:0008150",475742,474977.0,49.0,0.9885
YPL040C,ISM1,16,475993,479001,3009,-,Verified,"GO:0004822,GO:0005739,GO:0006428,GO:0032543,GO:0070152",479023,475921.0,16.75,0.962
YPL038W,MET31,16,480535,481068,534,+,Verified,"GO:0000096,GO:0003677,GO:0003704,GO:0005634,GO:0005737,GO:0043565,GO:0045449",480508,481181.0,13.0366666667,0.9765
YPL036W,PMA2,16,482843,485686,2844,+,Verified,"GO:0001950,GO:0005739,GO:0005886,GO:0006885,GO:0008553,GO:0015992",482273,,14.1,0.969
YPL032C,SVL3,16,488887,491364,2478,-,Verified,"GO:0003674,GO:0005737,GO:0005933,GO:0005935,GO:0006897",491604,488529.0,16.2266666667,0.9855
YPL031C,PHO85,16,492018,493037,1020,-,Verified,"GO:0000083,GO:0000122,GO:0000307,GO:0004693,GO:0005634,GO:0006468,GO:0006974,GO:0016239,GO:0016242,GO:0031505,GO:0031647,GO:0032878,GO:0032880,GO:0043433,GO:0045719,GO:0045936,GO:0050849",493074,491937.0,21.19,0.9435
